SourceFile,cust.GPSLatt,cust.GPSLong,cust.author,cust.MediaDate,cust.GPSAlt,suggested.SourceFile,suggested.cust.GPSLatt,suggested.cust.GPSLong,suggested.cust.GPSAlt,suggested.time.diff
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0775.mov,NA,NA,authS,2013-07-07T14:51:32Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0776.JPG,42.7046666666667,27.8038333333333,23.00152672,1.56083333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0911.mov,NA,NA,authS,2013-07-15T14:31:05Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0912.MOV,42.7033,27.7927,28.113,2.99805555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0410.mov,NA,NA,authS,2013-04-13T15:48:03Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0372.JPG,55.9135,37.5541666666667,196.6884735,7.82722222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0430.mov,NA,NA,authS,2013-04-18T15:34:28Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0433.JPG,55.9155,37.7761666666667,NA,0.144722222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0592.mp4,NA,NA,authS,2013-06-15T06:26:55Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0587.MOV,55.8004,37.5846,172.957,0.0847222222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0043.mp4,NA,NA,authS,2013-01-27T09:40:53Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0044.JPG,56.008,37.8381666666667,170.3533333,0.0744444444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0816.mp4,NA,NA,authS,2013-07-10T08:49:24Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.61083333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0506.mp4,NA,NA,authS,2013-05-06T08:32:07Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0502.JPG,36.8605,31.0138333333333,2.044738726,23.9369444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0564.mp4,NA,NA,authS,2013-05-30T18:08:13Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0563.JPG,56.0805,36.7861666666667,182.6933333,5.09861111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0568.mp4,NA,NA,authS,2013-06-02T07:26:04Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0563.JPG,56.0805,36.7861666666667,182.6933333,66.3961111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0569.mp4,NA,NA,authS,2013-06-02T07:26:58Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0563.JPG,56.0805,36.7861666666667,182.6933333,66.4111111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0576.mp4,NA,NA,authS,2013-06-08T15:38:40Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0577.JPG,54.1325,36.5126666666667,207.0000305,1.43694444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0588.mp4,NA,NA,authS,2013-06-15T06:22:55Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0587.MOV,55.8004,37.5846,172.957,0.0180555555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0589.mp4,NA,NA,authS,2013-06-15T06:24:25Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0587.MOV,55.8004,37.5846,172.957,0.0430555555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0590.mp4,NA,NA,authS,2013-06-15T06:24:44Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0587.MOV,55.8004,37.5846,172.957,0.0483333333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0591.mp4,NA,NA,authS,2013-06-15T06:25:47Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0587.MOV,55.8004,37.5846,172.957,0.0658333333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0594.mp4,NA,NA,authS,2013-06-15T06:27:43Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0938888888888889
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0595.mp4,NA,NA,authS,2013-06-15T06:28:24Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0825
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0596.mp4,NA,NA,authS,2013-06-15T06:29:20Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0669444444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0597.mp4,NA,NA,authS,2013-06-15T06:29:54Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0575
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0598.mp4,NA,NA,authS,2013-06-15T06:31:02Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0386111111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0599.mp4,NA,NA,authS,2013-06-15T06:31:23Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0327777777777778
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0600.mp4,NA,NA,authS,2013-06-15T06:31:33Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.03
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0601.mp4,NA,NA,authS,2013-06-15T06:32:32Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0602.JPG,55.8003333333333,37.5848333333333,172.9921569,0.0136111111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0711.mp4,NA,NA,authS,2013-07-01T06:57:56Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0710.MOV,42.7043,27.7909,94.113,13.7505555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0717.mp4,NA,NA,authS,2013-07-02T16:14:03Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0716.JPG,42.7043333333333,27.7926666666667,32.58978328,8.79777777777778
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0718.mp4,NA,NA,authS,2013-07-02T16:14:50Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0716.JPG,42.7043333333333,27.7926666666667,32.58978328,8.81083333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0719.mp4,NA,NA,authS,2013-07-02T16:15:40Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0716.JPG,42.7043333333333,27.7926666666667,32.58978328,8.82472222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0720.mp4,NA,NA,authS,2013-07-02T16:16:51Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0716.JPG,42.7043333333333,27.7926666666667,32.58978328,8.84444444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0740.mp4,NA,NA,authS,2013-07-05T06:32:11Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0749.JPG,42.703,27.7931666666667,28.00207469,9.53222222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0745.mp4,NA,NA,authS,2013-07-05T13:16:48Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0749.JPG,42.703,27.7931666666667,28.00207469,2.78861111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0746.mp4,NA,NA,authS,2013-07-05T13:18:29Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0749.JPG,42.703,27.7931666666667,28.00207469,2.76055555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0747.mp4,NA,NA,authS,2013-07-05T13:19:21Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0749.JPG,42.703,27.7931666666667,28.00207469,2.74611111111111
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0748.mp4,NA,NA,authS,2013-07-05T13:21:01Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0749.JPG,42.703,27.7931666666667,28.00207469,2.71833333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0752.mp4,NA,NA,authS,2013-07-06T13:50:24Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0754.MOV,42.7033,27.794,9.68,0.101388888888889
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0755.mp4,NA,NA,authS,2013-07-06T14:00:18Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0756.MOV,42.7033,27.794,19.685,0.0522222222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0802.mp4,NA,NA,authS,2013-07-10T04:53:27Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0805.JPG,42.7035,27.799,14.95672515,0.309166666666667
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0808.mp4,NA,NA,authS,2013-07-10T08:00:19Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,2.79277777777778
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0809.mp4,NA,NA,authS,2013-07-10T08:00:46Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,2.80027777777778
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0810.mp4,NA,NA,authS,2013-07-10T08:01:32Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,2.81305555555556
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0811.mp4,NA,NA,authS,2013-07-10T08:01:47Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,2.81722222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0812.mp4,NA,NA,authS,2013-07-10T08:47:21Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.57666666666667
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0813.mp4,NA,NA,authS,2013-07-10T08:47:52Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.58527777777778
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0814.mp4,NA,NA,authS,2013-07-10T08:48:14Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.59138888888889
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0815.mp4,NA,NA,authS,2013-07-10T08:48:35Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.59722222222222
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0817.mp4,NA,NA,authS,2013-07-10T08:49:39Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0807.MOV,42.7036,27.7989,2.07,3.615
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0822.mp4,NA,NA,authS,2013-07-10T15:48:25Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0824.JPG,42.7038333333333,27.7923333333333,35.66925065,1.07694444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0889.mp4,NA,NA,authS,2013-07-13T07:19:44Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0893.JPG,42.7031666666667,27.797,27.29546367,0.0680555555555555
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0890.mp4,NA,NA,authS,2013-07-13T07:21:54Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0893.JPG,42.7031666666667,27.797,27.29546367,0.0319444444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0891.mp4,NA,NA,authS,2013-07-13T07:23:15Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0893.JPG,42.7031666666667,27.797,27.29546367,0.00944444444444444
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0892.mp4,NA,NA,authS,2013-07-13T07:23:37Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0893.JPG,42.7031666666667,27.797,27.29546367,0.00333333333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0200.JPG,59.3298333333333,18.0901666666667,authS,2013-03-09T15:09:39Z,30.0117801,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0345.JPG,56.5478333333333,37.5681666666667,authS,2013-04-02T08:08:34Z,133.9316406,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0974.JPG,42.7046666666667,27.7933333333333,authS,2013-07-19T19:27:58Z,43.3962406,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0982.JPG,42.5301666666667,27.456,authS,2013-07-20T09:52:08Z,26.23712183,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0983.JPG,42.422,27.6935,authS,2013-07-20T14:34:29Z,11.27423168,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0984.JPG,42.4203333333333,27.695,authS,2013-07-20T15:08:46Z,15.20410156,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0985.JPG,42.4201666666667,27.695,authS,2015-04-05T12:59:30Z,20.08447205,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0986.JPG,42.4201666666667,27.695,authS,2015-04-05T12:59:31Z,18.39617834,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0987.JPG,42.4201666666667,27.6948333333333,authS,2015-04-05T12:59:27Z,4.230651731,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0988.JPG,42.4201666666667,27.6948333333333,authS,2015-04-05T12:59:06Z,3.580505415,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0989.JPG,42.4201666666667,27.6948333333333,authS,2015-04-05T12:59:36Z,1.95880127,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0990.JPG,42.4201666666667,27.6948333333333,authS,2013-07-20T15:10:22Z,1.610046266,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0991.JPG,42.4201666666667,27.6948333333333,authS,2015-04-05T12:58:34Z,1.601623478,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0992.JPG,42.4201666666667,27.6948333333333,authS,2013-07-20T15:10:31Z,1.614135626,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0994.JPG,NA,NA,authS,2013-07-20T16:34:17Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0999.JPG,42.4236666666667,27.6933333333333,27.05639913,1.19138888888889
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0995.JPG,NA,NA,authS,2013-07-20T16:35:49Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0999.JPG,42.4236666666667,27.6933333333333,27.05639913,1.16583333333333
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0996.JPG,42.4251666666667,27.695,authS,2015-04-05T12:58:05Z,30.00866551,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0997.JPG,42.4251666666667,27.695,authS,2015-04-05T13:24:10Z,29.00165017,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0998.JPG,42.4251666666667,27.695,authS,2015-04-05T13:24:10Z,27.64141898,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0999.JPG,42.4236666666667,27.6933333333333,authS,2013-07-20T17:45:46Z,27.05639913,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0002.JPG,NA,NA,authS,2013-01-25T04:09:27Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0033.JPG,55.9135,37.5541666666667,NA,33.6741666666667
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0003.JPG,NA,NA,authS,2015-04-05T13:55:59Z,NA,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0105.JPG,53.6031666666667,58.6165,451.8609272,0
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0033.JPG,55.9135,37.5541666666667,authS,2013-01-26T13:49:54Z,NA,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0037.JPG,55.9136666666667,37.5543333333333,authS,2013-01-26T13:56:01Z,NA,NA,NA,NA,NA,NA
/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0040.JPG,56.0078333333333,37.8383333333333,authS,2015-04-05T13:25:29Z,166,NA,NA,NA,NA,NA
